@relation readingType

@attribute data0 numeric
@attribute data1 numeric
@attribute data2 numeric
@attribute data3 numeric
@attribute data4 numeric
@attribute data5 numeric
@attribute data6 numeric
@attribute data7 numeric
@attribute data8 numeric
@attribute data9 numeric
@attribute data10 numeric
@attribute data11 numeric
@attribute data12 numeric
@attribute data13 numeric
@attribute data14 numeric
@attribute data15 numeric
@attribute data16 numeric
@attribute data17 numeric
@attribute data18 numeric
@attribute data19 numeric
@attribute data20 numeric
@attribute data21 numeric
@attribute data22 numeric
@attribute data23 numeric
@attribute data24 numeric
@attribute data25 numeric
@attribute data26 numeric
@attribute data27 numeric
@attribute data28 numeric
@attribute data29 numeric
@attribute data30 numeric
@attribute data31 numeric
@attribute data32 numeric
@attribute data33 numeric
@attribute data34 numeric
@attribute data35 numeric
@attribute data36 numeric
@attribute data37 numeric
@attribute data38 numeric
@attribute data39 numeric
@attribute data40 numeric
@attribute data41 numeric
@attribute data42 numeric
@attribute data43 numeric
@attribute data44 numeric
@attribute data45 numeric
@attribute data46 numeric
@attribute data47 numeric
@attribute data48 numeric
@attribute data49 numeric
@attribute data50 numeric
@attribute data51 numeric
@attribute data52 numeric
@attribute data53 numeric
@attribute data54 numeric
@attribute data55 numeric
@attribute data56 numeric
@attribute data57 numeric
@attribute data58 numeric
@attribute data59 numeric
@attribute data60 numeric
@attribute data61 numeric
@attribute data62 numeric
@attribute data63 numeric
@attribute data64 numeric
@attribute data65 numeric
@attribute data66 numeric
@attribute data67 numeric
@attribute data68 numeric
@attribute data69 numeric
@attribute data70 numeric
@attribute data71 numeric
@attribute data72 numeric
@attribute data73 numeric
@attribute data74 numeric
@attribute data75 numeric
@attribute data76 numeric
@attribute data77 numeric
@attribute data78 numeric
@attribute data79 numeric
@attribute data80 numeric
@attribute state {1,2}

@data
1.867471,1.992321,1.890952,1.962246,1.840719,1.697169,1.776664,1.794063,1.491679,2.063591,2.272467,2.011654,2.139166,2.021620,1.788332,1.878862,1.818569,1.605325,2.154597,2.283660,2.188243,2.237979,2.161690,1.944174,2.040482,1.959906,1.615648,1.941560,2.110503,2.100898,2.082850,1.790780,1.717107,1.752946,1.877867,1.517646,1.698405,2.029927,1.943430,1.946346,1.776848,1.778320,1.755697,1.722433,1.452526,2.078111,2.313170,2.015253,2.165929,1.799548,1.800478,1.784917,2.000673,1.724267,1.778988,2.187320,1.959209,2.019948,1.887520,1.756888,1.793510,1.702439,1.684716,1.768314,1.868894,1.828290,1.852110,1.632276,1.806728,1.765287,1.837533,1.415722,1.741688,1.870851,1.721910,1.829149,1.852309,1.664296,1.736249,1.681274,1.418044,2
2.119993,2.520717,2.350863,2.479999,2.200396,2.095509,2.114596,2.033900,1.484014,2.476264,2.744985,2.236616,2.594617,1.952426,1.797943,1.837124,1.527575,1.423449,2.618740,3.121328,2.664300,2.940796,2.045240,1.978554,1.976075,1.593317,1.452997,2.342331,2.748241,2.405256,2.619228,1.838039,1.797488,1.791625,1.580268,1.274387,2.058051,2.473050,1.891594,2.309631,1.854666,1.838626,1.797471,1.440035,1.335400,2.310692,2.592824,2.231882,2.477631,1.926772,1.868513,1.857805,1.734762,1.582845,2.001564,2.175654,1.603125,2.022082,1.844925,1.806888,1.764133,1.613734,1.747902,1.930808,2.255250,2.261217,2.296196,2.020905,1.854943,1.914762,1.743633,1.291648,2.063131,2.532493,2.216058,2.436280,2.179848,2.085478,2.096014,1.755985,1.347546,2
2.073212,2.428412,2.287535,2.381415,1.685013,2.117475,2.006949,2.207452,1.756155,2.521187,2.691665,2.417933,2.604317,1.639968,1.778753,1.761375,1.823072,1.575645,2.560282,2.823014,2.497341,2.708662,1.855957,2.080696,2.027328,2.080862,1.725895,2.268401,2.560066,2.353760,2.497508,1.671678,1.896681,1.832238,1.871301,1.517522,2.000667,2.328342,2.059050,2.239719,1.811568,1.851168,1.844188,1.948647,1.527830,2.276833,2.532127,2.330226,2.463315,1.639634,1.813710,1.743034,1.787020,1.603506,2.139709,2.223298,2.025048,2.173942,2.010752,1.990306,1.998121,1.941708,1.732522,1.928064,2.194618,2.085187,2.182781,1.898325,2.016658,1.958983,1.981530,1.557721,1.838477,2.367736,2.093673,2.254920,1.337865,1.925570,1.809634,1.975498,1.510355,2
2.369933,2.383345,2.425693,2.457981,2.245256,2.308362,2.266863,2.116255,1.718299,2.230497,2.427563,2.407681,2.454953,2.138056,2.066234,2.156224,2.173858,1.749442,2.498895,2.471869,2.570963,2.517755,2.337912,2.197459,2.291843,2.210728,1.788275,2.365479,2.285743,2.531818,2.457602,2.179044,1.950431,2.079915,1.948554,1.729357,1.842289,2.319487,2.077673,2.235068,1.926513,2.090433,2.048722,2.207744,1.734220,2.542912,2.608251,2.684416,2.693066,2.236533,1.967729,2.140835,2.088057,1.893080,2.102761,2.673148,2.363220,2.590100,2.071429,2.099994,2.101240,2.121883,1.825495,2.265660,2.263244,2.400408,2.376260,2.092433,2.040147,2.056854,1.917445,1.569864,2.066469,2.063803,2.236438,2.199918,1.800872,2.312249,2.187492,2.282805,1.759149,2
2.529184,2.393166,2.002296,2.281544,2.220799,2.375105,2.292340,2.171152,1.720993,2.507827,2.433439,2.824368,2.715145,2.064859,2.104696,2.129143,2.136765,1.650485,2.517694,2.350580,2.558962,2.496363,2.142627,2.210655,2.203888,2.148095,1.682419,2.581548,2.386671,2.619414,2.566103,2.129002,1.980555,2.062500,1.921368,1.571032,1.973558,2.365171,2.408231,2.407575,1.922066,2.111321,2.067993,2.063739,1.657348,2.855313,2.742470,2.954371,2.906781,2.261924,1.984490,2.160011,2.010415,1.691120,2.373004,2.878914,2.827133,2.881874,2.043728,1.999395,2.029972,2.069396,1.852386,2.471472,2.325065,2.179960,2.303285,2.119421,2.133407,2.118185,2.056066,1.571828,2.284258,2.141282,1.855875,2.048690,1.636213,2.252937,2.118078,2.203995,1.768632,2
2.320136,2.411700,2.100941,2.278621,2.210346,2.517202,2.398944,2.127504,1.614850,2.491285,2.541515,2.517443,2.517704,2.138369,1.909981,2.040313,1.810755,1.440930,2.355846,2.443402,2.509109,2.447366,2.329987,2.081747,2.215947,1.903259,1.480832,2.457385,2.591700,2.593029,2.574968,2.201030,1.903631,2.076786,1.800067,1.380195,2.051529,2.187534,1.912202,2.100787,1.880400,1.742372,1.849808,1.876854,1.475874,2.647936,2.704850,2.686693,2.689283,2.304234,1.959011,2.145592,1.838555,1.601324,2.295636,2.360960,2.274022,2.325353,1.917788,1.972657,1.976932,2.001580,1.843518,2.155291,2.228184,2.375592,2.299243,2.233949,2.065765,2.151059,1.843317,1.453476,2.097648,2.230524,1.726346,2.098132,2.101816,2.252939,2.182343,2.104162,1.675772,2
2.535613,2.673452,2.080449,2.517906,1.911618,2.137602,2.065418,1.869178,1.562792,2.283916,2.454965,2.205734,2.378288,2.157950,1.952131,2.060530,1.645273,1.418263,2.426023,2.682178,2.323929,2.563045,2.361236,2.121353,2.249022,1.842752,1.584385,2.450015,2.493211,2.033008,2.359163,2.051191,1.854564,1.962534,1.690677,1.455433,2.460931,2.604526,1.976012,2.436995,1.911867,1.898802,1.922712,1.753462,1.376552,2.563913,2.568419,2.280077,2.500887,2.242400,2.036034,2.136430,1.756675,1.568968,2.282229,2.377062,2.060853,2.261946,2.060771,2.061517,2.060886,1.894862,1.728341,2.377363,2.492025,2.063129,2.362940,2.049309,1.760870,1.887387,1.546760,1.369389,2.447625,2.559471,2.004648,2.421789,2.038523,2.194272,2.120229,1.955650,1.440328,2
2.300048,2.467161,2.044542,2.345023,1.523469,1.691081,1.680415,1.801169,1.518808,2.185633,2.428489,2.334810,2.412013,2.372162,1.978654,2.200916,1.753703,1.502350,2.244500,2.554891,2.325513,2.468590,2.395838,2.084136,2.268680,1.885178,1.489955,2.336230,2.423594,1.940950,2.299273,2.212523,1.681131,2.018417,1.592983,1.375880,2.208469,2.371310,2.066318,2.269299,1.790684,1.700226,1.754371,1.758384,1.406065,2.479823,2.607187,2.193635,2.494144,2.281165,1.986578,2.144822,1.780059,1.521673,2.087509,2.318771,2.440679,2.408119,2.251155,2.144538,2.163167,1.998505,1.768990,2.190464,2.398505,1.974874,2.262439,2.026292,1.781450,1.902285,1.686598,1.345037,2.295689,2.471145,1.922975,2.316769,1.400904,1.880945,1.772571,1.974044,1.505280,2
1.812171,1.975530,2.085860,2.043358,1.436413,2.005313,1.878022,2.294555,1.831055,2.258405,2.310553,2.218539,2.302946,2.164824,1.749985,1.967080,1.859427,1.611398,2.278895,2.432373,2.199162,2.354753,2.007397,1.836773,1.947077,2.093610,1.705844,2.042801,2.135732,1.967105,2.079710,1.768968,1.303266,1.593382,1.422940,1.330583,1.918794,2.117477,2.000274,2.074652,1.343093,1.626717,1.557400,2.047946,1.686710,2.214853,2.295509,2.250934,2.296661,2.082147,1.709933,1.896706,1.591086,1.605820,2.078376,2.172600,2.350877,2.298654,2.068112,1.822553,1.905250,2.007106,1.760377,1.551559,1.849535,1.764886,1.816047,1.599021,1.731434,1.684401,1.785816,1.480747,1.904967,1.981730,1.944371,2.002107,1.462753,1.938410,1.836872,2.199425,1.716231,2
2.164965,2.178162,2.233825,2.200339,2.050659,2.014280,2.046608,2.066439,1.654051,2.526849,2.554701,2.374136,2.495634,2.058047,1.914283,2.011380,2.088049,1.718170,2.693594,2.852883,2.687937,2.770515,2.049196,2.022987,2.043657,2.084875,1.695334,2.241645,2.355139,2.172665,2.281375,1.891369,1.656756,1.788339,1.680566,1.461123,2.089691,2.211620,2.213868,2.219161,1.797630,1.811069,1.835967,2.000232,1.651982,2.316549,2.460086,2.410215,2.419557,2.001508,1.784542,1.928162,1.862607,1.624964,2.375812,2.262216,2.317867,2.342118,2.121154,1.862038,2.020475,2.073385,1.887401,1.866562,1.887015,1.867440,1.877292,1.888936,1.785492,1.831142,1.840917,1.404070,1.961575,2.269586,2.245367,2.223449,2.028474,2.149805,2.087830,2.031167,1.627311,2
1.632185,1.862352,2.177272,2.066077,2.309870,1.931675,2.135421,1.916707,1.622313,1.958921,2.059255,2.383704,2.261265,2.174431,2.037407,2.109773,1.991154,1.523754,1.932145,2.275567,2.737411,2.571993,2.294020,2.145560,2.220229,2.046706,1.600125,1.809327,1.940588,2.343481,2.182379,2.226070,2.025939,2.084085,1.886514,1.515211,1.533077,1.641377,2.247792,2.094243,1.927538,1.774966,1.874670,1.724181,1.386099,1.860397,2.031312,2.308246,2.179708,2.226472,1.986181,2.092201,1.877256,1.662674,1.945762,2.042316,2.390093,2.279083,2.075429,1.947227,2.023078,1.893515,1.765338,1.519264,2.072620,2.190354,2.130114,2.372331,2.089619,2.169009,1.880181,1.472769,1.369193,1.678609,2.043909,1.914036,2.114882,2.061230,2.064295,1.745005,1.469673,2
2.110771,2.157109,2.335781,2.281456,2.080420,2.222485,2.152173,1.917312,1.466887,2.395088,2.475484,2.643141,2.554819,2.089302,1.985975,2.007599,1.763507,1.565013,2.571500,2.656352,2.788471,2.726142,2.047743,2.001909,2.015563,1.886653,1.594957,2.446784,2.550135,2.485206,2.522221,2.008883,2.049731,1.982023,1.780424,1.466333,2.150722,2.187357,2.301809,2.227571,1.900599,1.871367,1.883745,1.731201,1.317335,2.382428,2.613314,2.686869,2.640307,2.202472,2.095288,2.114617,1.857995,1.652079,1.828048,2.353032,2.457594,2.353633,1.992261,1.875087,1.926473,1.727837,1.725379,2.102501,2.398873,2.269684,2.330431,2.294463,2.119654,2.146933,1.931529,1.544630,2.214278,2.270835,2.293943,2.302865,1.966264,1.931179,1.939866,1.693915,1.351725,2
1.929192,2.246093,2.325324,2.292177,2.012829,2.294127,2.216796,2.190528,1.692438,2.525589,2.634241,2.614690,2.599666,2.239161,2.230983,2.193472,1.967433,1.602420,2.541792,2.588990,2.500080,2.540115,2.009054,2.215530,2.121569,2.048360,1.591431,2.458710,2.526863,2.345482,2.452739,2.079889,2.138171,2.078218,1.899702,1.411327,2.143553,2.325684,2.241405,2.250483,1.747634,1.909180,1.841064,1.821690,1.394148,2.545470,2.679583,2.675335,2.671527,2.252770,2.181808,2.178983,1.914150,1.610870,2.168402,2.524720,2.469130,2.457426,2.057558,2.060499,2.003547,1.914388,1.927051,2.065219,2.301892,2.086056,2.199446,1.916147,1.878068,1.870315,1.914384,1.574524,2.092756,2.268575,2.255060,2.275972,1.798466,1.782315,1.814493,1.688556,1.430293,2
1.558820,2.163008,2.075019,2.136729,1.745921,2.131913,2.043852,2.164553,1.758177,2.048349,2.535391,2.399888,2.446937,2.137805,2.120659,2.137197,2.057956,1.651738,1.854191,2.358369,2.152479,2.265350,1.879151,2.081385,1.993630,1.914718,1.561418,1.784363,2.207215,1.917174,2.108049,1.813632,1.940431,1.900686,1.818580,1.450207,1.714067,2.159516,2.016633,2.087105,1.795787,1.920146,1.853243,1.673765,1.450453,2.019308,2.356810,2.222842,2.289102,2.060745,2.030660,2.054497,2.038616,1.706122,2.085865,2.470780,2.426153,2.424263,2.159162,1.970110,2.050160,1.813613,1.924486,1.543651,1.976578,1.738275,1.888704,1.654312,1.865211,1.789583,1.839941,1.509965,1.498641,1.988261,1.812735,1.945256,1.703920,2.190781,2.085781,2.236220,1.720410,2
2.410727,2.398221,2.572975,2.503383,2.066395,2.145001,2.113667,2.240504,1.727575,2.032608,2.356260,2.461884,2.448617,2.028657,1.805588,1.918220,1.682061,1.405321,1.794764,2.373171,2.587308,2.469545,1.921403,1.919785,1.916603,1.841827,1.468059,2.001577,2.277966,2.304813,2.318712,1.886303,1.829352,1.852096,1.722780,1.314331,1.587909,2.037670,2.258252,2.155293,1.614382,1.665497,1.637303,1.506147,1.290067,1.965673,2.144681,2.353445,2.327265,2.078652,1.814078,1.940996,1.673188,1.559890,1.679446,2.140822,2.547427,2.405926,2.006407,1.655771,1.853832,1.374951,1.761211,1.829591,2.106050,2.338249,2.221267,1.842924,1.917332,1.905226,2.006985,1.544717,2.250946,2.149785,2.330145,2.269737,1.792469,1.962502,1.908607,1.981215,1.458505,2
2.433116,2.264025,2.182903,2.269412,2.008384,1.812013,1.953321,2.073426,1.602261,2.153131,2.542723,2.303378,2.451068,1.731602,1.734730,1.734960,1.866162,1.511376,1.745686,2.025157,2.310668,2.181584,2.074899,1.932858,1.994771,2.040042,1.613621,2.218345,2.380885,1.833472,2.226778,1.569819,1.813316,1.739920,1.923304,1.445729,2.050506,1.985552,1.954556,1.993367,1.918917,1.730790,1.847650,1.989157,1.467485,2.702527,2.864653,2.191112,2.672940,1.769565,1.859357,1.811285,1.908598,1.657031,2.450890,2.509045,2.293063,2.445288,2.134199,1.874001,2.002783,1.781050,1.649366,2.055632,2.113982,1.951367,2.067714,1.943793,1.645146,1.828622,1.942856,1.482140,2.239470,2.076329,1.970508,2.061607,1.864940,1.759554,1.855643,1.940438,1.480228,2
1.692405,2.144972,2.157540,2.142383,1.843676,1.910185,1.905748,1.970545,1.481191,2.645863,2.576070,2.691393,2.689022,2.344778,2.082015,2.254926,2.201174,1.683516,2.136282,2.312296,2.653998,2.524979,2.252931,1.915011,2.141058,2.076729,1.612295,1.896738,2.096106,2.457016,2.343643,2.196619,1.725064,2.024710,1.708808,1.348532,2.055112,2.142504,2.210520,2.198357,1.877230,1.581229,1.783328,1.913503,1.468402,2.506281,2.522760,2.645477,2.638047,2.382592,2.006121,2.229134,2.063933,1.678076,2.411476,2.423688,2.448668,2.476522,2.101435,2.015787,2.090953,2.175219,1.799097,1.453490,2.095764,2.204599,2.132389,1.769067,1.675359,1.738817,1.687857,1.377831,1.563386,2.020239,1.886969,1.940691,1.681960,1.445816,1.611697,1.503144,1.239373,2
2.047359,2.398384,2.271617,2.336782,2.702829,2.985094,2.889950,2.844906,2.151324,2.636203,2.523137,2.573247,2.611677,2.578100,3.020004,2.908303,2.956182,2.159234,2.257311,2.612706,2.724293,2.647621,2.620460,3.088517,2.952514,2.921327,2.083540,2.267169,2.467926,2.553754,2.523030,2.545119,2.907163,2.804876,2.758398,1.967017,2.065322,2.228304,2.222847,2.213462,2.357873,2.705403,2.581882,2.451621,1.632164,2.542964,2.541267,2.554601,2.598960,2.573071,2.932985,2.840159,2.908853,2.186126,2.364909,2.251210,2.284508,2.327481,2.344884,2.746239,2.629723,2.606054,1.932552,2.190673,2.433516,2.483017,2.449376,2.560887,2.687966,2.642642,2.418125,1.723517,1.678890,2.183801,2.125348,2.147022,2.619035,3.021144,2.890093,2.730938,2.029280,2
2.058470,2.337783,2.284873,2.313098,2.403258,2.818790,2.706796,2.757056,2.102888,2.241939,2.524317,2.574377,2.550917,2.201247,2.618579,2.493169,2.501042,1.784985,1.965392,2.538003,2.611085,2.530620,2.511307,2.837134,2.706881,2.632219,1.895326,1.968832,2.441115,2.369933,2.353855,2.295849,2.649951,2.508048,2.455630,1.764541,2.024534,2.221067,2.199143,2.218528,2.103289,2.530679,2.387640,2.274205,1.597976,2.131424,2.549553,2.452953,2.475096,2.351506,2.622262,2.506053,2.490628,1.899345,2.222332,2.317203,2.398356,2.394663,2.076508,2.484387,2.365877,2.275296,1.797404,1.849702,2.217581,2.196939,2.171495,2.049975,2.416322,2.294087,2.238665,1.560309,1.850728,2.272531,2.343740,2.300151,2.549649,2.983923,2.853825,2.669699,1.966062,2
2.512938,2.578639,2.319873,2.494173,1.996290,2.730335,2.573318,2.577805,1.795702,2.606672,2.885979,2.724054,2.824869,2.443863,2.380725,2.408098,2.156523,1.562056,2.478595,2.668869,2.560234,2.642484,2.262218,2.497845,2.406329,2.299281,1.616855,2.486135,2.745965,2.285131,2.598319,2.384279,2.497724,2.411975,2.112710,1.433207,2.209353,2.449635,2.148210,2.354068,1.781887,2.077959,2.005921,1.983276,1.404337,2.808946,3.034818,2.624009,2.907514,2.634082,2.504933,2.536689,2.104439,1.619179,2.237379,2.492723,2.508946,2.504821,2.229479,2.139122,2.216385,2.116488,1.786649,2.439359,2.551707,2.193774,2.433628,1.938425,2.204138,2.098112,2.056890,1.494143,2.177167,2.355121,2.228814,2.307876,2.097705,2.649020,2.511558,2.468900,1.751511,2
1.836710,2.264948,2.204957,2.241742,2.172019,2.347380,2.255391,2.079758,1.616122,1.880750,2.622834,2.589987,2.573300,2.252381,1.857690,2.095088,1.964488,1.603335,1.523457,2.354826,2.516381,2.437458,2.114137,2.029954,2.069776,2.184689,1.762897,1.809246,2.449629,2.282704,2.358538,1.946950,1.669368,1.851742,1.846456,1.529806,1.747915,2.192218,2.104333,2.151386,1.716575,1.499260,1.613362,1.613557,1.309014,2.206252,2.768764,2.531728,2.656219,2.322178,1.930325,2.171031,1.861761,1.655671,1.901455,2.459192,2.381983,2.395838,2.079522,1.727805,1.956690,1.976807,1.789065,1.746408,2.235466,2.092369,2.170606,1.678440,1.576779,1.627462,1.332566,1.397370,1.753556,2.108848,2.000350,2.087607,2.043119,2.314665,2.192175,1.982958,1.559638,2
2.435470,2.596664,2.266806,2.483210,1.945839,1.668457,1.807252,1.952385,1.599185,2.491489,2.668559,2.417003,2.574616,2.005572,2.021986,2.034214,2.086478,1.608888,2.708213,2.826125,2.580810,2.756952,2.521922,2.131713,2.348999,2.191691,1.757083,2.334339,2.647227,2.306248,2.517308,2.041031,1.997905,2.015796,1.999343,1.546673,2.243880,2.316983,2.197267,2.301061,1.880791,1.699206,1.798990,1.796283,1.423356,2.581701,2.791575,2.372097,2.639906,1.759855,1.947499,1.884483,2.098424,1.745766,2.141769,2.319444,2.388811,2.360085,1.899960,2.039445,2.024470,2.105940,1.827538,2.274080,2.492355,2.135492,2.387505,1.864735,1.784912,1.830157,1.755704,1.468364,2.474088,2.591899,2.151725,2.458214,1.431583,1.564788,1.551080,1.639392,1.440998,2
2.450750,2.591562,2.394019,2.505319,1.946298,1.813686,1.864082,1.823569,1.483973,2.216479,2.538160,2.328086,2.461579,2.112023,1.944850,2.044878,1.827794,1.344208,2.781105,2.911026,2.533188,2.799386,2.219331,2.091928,2.161590,1.977945,1.493987,2.119779,2.454400,2.348059,2.395859,1.971969,2.041214,2.020128,1.961561,1.458414,2.459296,2.591342,2.388626,2.542496,1.813910,1.863693,1.845998,1.620093,1.167233,2.530944,2.714285,2.384409,2.581918,1.962534,1.963520,1.985051,1.967730,1.669009,2.286555,2.521934,2.409959,2.488167,2.195471,2.038549,2.148454,1.963386,1.647671,2.244697,2.442574,2.247525,2.357617,1.858627,1.859115,1.891044,1.938904,1.547115,2.520079,2.599454,2.369678,2.518898,1.680257,1.793741,1.750413,1.798044,1.376275,2
2.403965,2.570139,2.186984,2.448020,1.934037,2.013087,1.998522,1.965839,1.442714,2.181794,2.689759,2.414340,2.574834,2.660705,2.155439,2.451413,1.980950,1.560685,2.305627,2.566875,2.061367,2.387991,2.174182,2.003965,2.090410,1.841766,1.473441,2.248626,2.616295,2.139491,2.443741,1.969596,1.738540,1.872681,1.760914,1.476897,2.387091,2.605576,2.031909,2.452803,1.810227,1.788016,1.805774,1.482473,1.089433,2.323811,2.791718,2.521766,2.662446,2.654453,2.157494,2.439532,2.071326,1.784209,2.494254,2.693461,2.420877,2.606066,2.520468,2.167767,2.356532,1.863643,1.749831,2.356632,2.503010,1.990655,2.362668,1.639744,1.791698,1.778517,1.970343,1.548668,2.277718,2.462063,2.063588,2.348709,1.735924,1.725482,1.729168,1.541970,1.215762,2
2.182225,2.260568,1.966341,2.179013,2.185904,2.444134,2.376092,2.187810,1.646417,2.000478,2.125360,2.329843,2.283625,2.020044,1.510710,1.809277,1.800363,1.597730,2.368316,2.343564,2.209428,2.335073,2.014780,1.912883,1.948304,1.965904,1.623194,2.253820,2.255244,2.041953,2.189724,1.845850,1.850492,1.843785,1.817382,1.510045,2.031674,2.100764,1.892164,2.021010,1.746748,1.504738,1.648037,1.496908,1.288329,1.900003,2.127247,2.361489,2.284167,2.218831,1.816016,2.036821,1.806709,1.888763,1.991411,2.174398,2.191905,2.181191,1.788831,1.702202,1.738417,1.798637,1.726056,2.319766,2.381668,1.966349,2.267379,2.089782,2.299773,2.228233,2.133639,1.586544,1.701066,1.796379,1.831190,1.844404,2.064683,1.903872,1.994048,1.870688,1.464458,2
1.525153,1.589011,1.936485,1.820044,2.281426,2.727245,2.616644,2.564298,1.860617,1.849297,2.401170,2.468086,2.415440,1.975751,1.753710,1.884233,2.164443,1.836277,2.222877,2.612420,2.425859,2.535683,2.107399,1.920269,2.020041,2.159907,1.807353,1.980352,2.303171,2.164635,2.243497,1.859745,2.104117,2.035938,2.180203,1.810480,1.810078,1.867071,1.902960,1.898908,1.985634,1.503200,1.814140,1.701809,1.326203,1.833740,2.128183,2.348222,2.269011,2.254206,2.073425,2.179982,2.373623,2.167326,1.735325,2.097338,2.309993,2.200889,1.914591,1.779071,1.886533,2.201513,1.881564,1.978835,2.272350,2.013405,2.178298,1.712192,2.417664,2.273614,2.355320,1.704126,1.770129,1.854696,1.854018,1.900476,2.134602,1.898222,2.048299,1.923137,1.614490,2
1.916677,2.061406,1.944385,1.924389,2.586889,2.800208,2.705791,2.622589,1.909360,1.784459,2.554350,2.732300,2.608293,2.240663,2.043568,2.173933,2.060783,1.751983,1.931277,2.380843,2.554469,2.428481,2.194361,2.002667,2.105142,2.107166,1.783815,1.804675,2.184277,2.260841,2.209862,1.736324,1.465513,1.603022,1.875722,1.651323,2.016383,2.277546,2.271120,2.253844,1.735763,1.954506,1.874858,2.139885,1.733254,1.823492,2.370714,2.426125,2.369165,2.006589,1.789606,1.926345,1.981116,1.851051,1.844185,2.578843,2.733726,2.612683,2.218044,2.276185,2.279676,2.225773,1.929899,1.976109,2.280904,1.992286,2.145971,2.036151,2.262153,2.159845,2.220717,1.708988,1.968300,2.031630,1.822481,1.907991,2.243993,2.802759,2.672384,2.861868,2.116842,2
2.241079,2.654590,2.298832,2.480337,2.108038,2.597849,2.499045,2.532143,1.850840,1.861724,2.365039,2.529154,2.440582,2.277448,1.944306,2.140943,1.829649,1.522653,2.269366,2.440267,2.496844,2.468648,2.136796,1.978468,2.082482,1.888139,1.561690,1.941224,2.287567,2.300686,2.293951,2.011628,2.041620,2.023063,1.736577,1.383720,1.862549,2.080571,2.396240,2.265375,1.850459,1.921332,1.928246,2.154505,1.773686,1.805473,2.360839,2.405688,2.381379,2.095197,1.971900,2.043122,1.798547,1.583609,1.831600,2.350660,2.546740,2.439849,2.214421,2.056368,2.159975,2.064973,1.897419,2.134860,2.346051,2.016381,2.210792,2.073442,2.327387,2.254793,2.071210,1.502064,2.163295,2.404385,2.119398,2.279829,2.058636,2.667759,2.535749,2.693066,1.975316,2
2.579556,2.767920,2.229438,2.594131,2.240034,2.193547,2.223694,2.061301,1.576977,2.012602,2.417221,2.300050,2.333595,2.088107,2.122794,2.120879,2.144495,1.634292,2.578167,2.661073,2.424800,2.591143,2.128665,2.067810,2.113023,2.030504,1.573927,2.498101,2.793712,2.264166,2.610202,2.038600,1.948445,1.981185,1.818228,1.416602,2.382555,2.540985,2.449072,2.516619,1.886418,1.786071,1.863910,2.085251,1.675691,2.794163,3.059816,2.549801,2.876890,2.277706,2.336027,2.306168,2.074561,1.654701,2.651858,2.726647,2.513675,2.641577,1.773880,1.646993,1.758324,2.186082,1.914600,2.483870,2.664228,2.236897,2.500044,2.124855,1.864378,2.005459,1.737791,1.334771,2.334885,2.515115,2.040116,2.369025,1.953468,1.864563,1.924955,1.799247,1.355611,2
2.128619,2.473459,2.140246,2.310752,1.930956,2.186868,2.059340,2.108610,1.569958,1.900865,2.318533,2.186177,2.230293,1.959147,1.839101,1.900483,1.924666,1.448235,2.393897,2.757153,2.496298,2.609755,1.985319,2.017504,2.012946,2.078240,1.516273,1.991711,2.377279,2.104158,2.238992,1.618726,1.810805,1.730562,1.942559,1.497486,2.081552,2.500693,2.235770,2.373257,1.457272,1.629296,1.595624,2.144007,1.707662,1.742526,2.085219,1.858980,1.974821,1.785988,1.729625,1.725739,1.832737,1.691255,2.155306,2.390193,2.262704,2.341654,1.833562,1.534077,1.729572,2.038674,1.930691,1.917717,2.283056,2.101644,2.169821,1.963892,1.888880,1.898948,1.832847,1.430202,2.062569,2.376882,2.073134,2.260388,1.597176,2.028891,1.907336,2.071978,1.518280,2
